x1, y1, x2, y2,dx,dy
1741,1231,1741,1231
1651,1298,1651,1298
1779,1245,1779,1245
1676,1382,1676,1382
1458,1233,1458,1233
1467,1242,1467,1242
1706,1296,1706,1296
1686,1308,1686,1308
1517,1231,1517,1231
1535,1232,1535,1232
1533,1240,1533,1240
1551,1242,1551,1242
1545,1244,1545,1244
1851,1366,1851,1366
1857,1366,1857,1366
1776,1321,1776,1321
1244,1284,1244,1284
1805,1258,1805,1258
1856,1261,1856,1261
1779,1262,1779,1262
1678,1368,1678,1368
1879,1338,1879,1338
1506,1217,1506,1217
1762,1270,1762,1270
1428,1254,1428,1254
1420,1262,1420,1262
1382,1286,1382,1286
1405,1346,1405,1346
1300,1327,1300,1327
1290,1340,1290,1340
1637,1230,1637,1230
1704,1311,1704,1311
1692,1319,1692,1319
1698,1322,1698,1322
1276,1360,1276,1360
1286,1369,1286,1369
1356,1375,1356,1375
1374,1387,1374,1387
1732,1253,1732,1253
1858,1271,1858,1271
1296,1341,1296,1341
1714,1259,1714,1259
1413,1302,1413,1302
1419,1306,1419,1306
1912,1360,1912,1360
1895,1361,1895,1361
1906,1365,1906,1365
1917,1370,1917,1370
1885,1373,1885,1373
1741,1372,1741,1372
1759,1373,1759,1373
1769,1317,1769,1317
1377,1318,1377,1318
1897,1354,1897,1354
1401,1368,1401,1368
1772,1374,1772,1374
1863,1357,1863,1357
1727,1333,1727,1333
1699,1337,1699,1337
1705,1339,1705,1339
1245,1358,1245,1358
1395,1380,1395,1380
1401,1248,1401,1248
1387,1259,1387,1259
1913,1350,1913,1350
1861,1351,1861,1351
1285,1360,1285,1360
1747,1382,1747,1382
1878,1353,1878,1353
1841,1361,1841,1361
1805,1363,1805,1363
1487,1224,1487,1224
1250,1251,1250,1251
1733,1299,1733,1299
1726,1309,1726,1309
1849,1336,1849,1336
1737,1362,1737,1362
1723,1363,1723,1363
1689,1372,1689,1372
1727,1374,1727,1374
1405,1350,1405,1350
1395,1350,1395,1350
1413,1350,1413,1350
1042,1402,1042,1402
1389,1379,1389,1379
1761,1388,1761,1388
1886,1483,1886,1483
1788,1297,1788,1297
1774,1304,1774,1304
1863,1364,1863,1364
1887,1363,1887,1363
1972,1385,1972,1385
1902,1342,1902,1342
1877,1363,1877,1363
1384,1399,1384,1399
1864,1371,1864,1371
1034,1387,1034,1387
1867,1380,1867,1380
1332,1361,1332,1361
1325,1370,1325,1370
1272,1378,1272,1378
1885,1382,1885,1382
1859,1382,1859,1382
883,1412,883,1412
1799,1314,1799,1314
1908,1475,1908,1475
1891,1483,1891,1483
1913,1486,1913,1486
1753,1376,1753,1376
889,1360,889,1360
877,1367,877,1367
893,1373,893,1373
1029,1395,1029,1395
1980,1369,1980,1369
1967,1482,1967,1482
1811,1401,1811,1401
1796,1373,1796,1373
1135,1286,1135,1286
908,1359,908,1359
1764,1380,1764,1380
1740,1383,1740,1383
1770,1387,1770,1387
1255,1383,1255,1383
1675,1361,1675,1361
889,1408,889,1408
1693,1370,1693,1370
1682,1374,1682,1374
1814,1279,1814,1279
1785,1359,1785,1359
1674,1362,1674,1362
1699,1376,1699,1376
1733,1382,1733,1382
1325,1360,1325,1360
1714,1360,1714,1360
1303,1391,1303,1391
1260,1399,1260,1399
1281,1406,1281,1406
1027,1515,1027,1515
1264,1405,1264,1405
1698,1363,1698,1363
1735,1373,1735,1373
1964,1376,1964,1376
1858,1497,1858,1497
1878,1391,1878,1391
1872,1391,1872,1391
1943,1474,1943,1474
1962,1485,1962,1485
1877,1495,1877,1495
1742,1391,1742,1391
1312,1376,1312,1376
1294,1381,1294,1381
1263,1388,1263,1388
1975,1747,1975,1747
1809,1803,1809,1803
1886,1934,1886,1934
1973,1761,1973,1761
1964,1761,1964,1761
1389,1968,1389,1968
1416,1970,1416,1970
1394,1977,1394,1977
1987,1861,1987,1861
1752,1814,1752,1814
1369,1962,1369,1962
1785,1801,1785,1801
1983,1879,1983,1879
1341,1965,1341,1965
1777,1799,1777,1799
1579,1989,1579,1989
1618,1989,1618,1989
1931,1939,1931,1939
1922,1946,1922,1946
1713,1827,1713,1827
1975,1888,1975,1888
1688,1987,1688,1987
1685,1994,1685,1994
1258,1987,1258,1987
1214,1989,1214,1989
1802,1888,1802,1888
1797,1787,1797,1787
1819,1887,1819,1887
1827,1900,1827,1900
1863,1915,1863,1915
1910,1900,1910,1900
1914,1920,1914,1920
1903,1921,1903,1921
1924,1929,1924,1929
1951,1905,1951,1905
1942,1910,1942,1910
1379,1991,1379,1991
1752,1991,1752,1991
1187,1984,1187,1984
1143,1991,1143,1991
1794,1877,1794,1877
1941,1851,1941,1851
1748,1880,1748,1880
1600,1989,1600,1989
1176,1947,1176,1947
1712,1963,1712,1963
1887,1858,1887,1858
1422,1973,1422,1973
1399,1982,1399,1982
1809,1892,1809,1892
1335,1977,1335,1977
1815,1897,1815,1897
1345,1978,1345,1978
1377,1977,1377,1977
1354,1980,1354,1980
1251,1989,1251,1989
1439,1977,1439,1977
1365,1988,1365,1988
1149,1972,1149,1972
1143,1978,1143,1978
1451,1985,1451,1985
1361,1960,1361,1960
1275,1986,1275,1986
1322,1971,1322,1971
1794,1891,1794,1891
1329,1981,1329,1981
1119,1975,1119,1975
1376,1977,1376,1977
1285,1962,1285,1962
1192,1979,1192,1979
1254,1959,1254,1959
1397,1965,1397,1965
1067,1982,1067,1982
1247,1969,1247,1969
1847,1910,1847,1910
1850,1991,1850,1991
1826,1884,1826,1884
1674,1969,1674,1969
1465,1989,1465,1989
1456,1991,1456,1991
1461,1994,1461,1994
1369,1971,1369,1971
1404,1987,1404,1987
1291,1967,1291,1967
1278,1967,1278,1967
1196,1985,1196,1985
1179,1986,1179,1986
1819,1906,1819,1906
1836,1909,1836,1909
1948,1957,1948,1957
1959,1906,1959,1906
1669,1974,1669,1974
1951,1877,1951,1877
1921,1885,1921,1885
1859,1923,1859,1923
1917,1926,1917,1926
1909,1926,1909,1926
1310,1993,1310,1993
1262,1958,1262,1958
1703,1970,1703,1970
1167,1974,1167,1974
1391,1983,1391,1983
1397,1990,1397,1990
1426,1994,1426,1994
1390,1993,1390,1993
1417,1996,1417,1996
1500,1987,1500,1987
1460,1978,1460,1978
1798,1987,1798,1987
1777,1992,1777,1992
1744,1993,1744,1993
1883,1953,1883,1953
1862,1962,1862,1962
1406,1981,1406,1981
1137,1976,1137,1976
1114,1979,1114,1979
1437,1967,1437,1967
1401,1974,1401,1974
1779,1965,1779,1965
1827,1964,1827,1964
1836,1966,1836,1966
1680,1967,1680,1967
1716,1978,1716,1978
1862,1906,1862,1906
1874,1909,1874,1909
1911,1910,1911,1910
1902,1909,1902,1909
1877,1914,1877,1914
1235,1984,1235,1984
1122,1965,1122,1965
1155,1958,1155,1958
1186,1966,1186,1966
1243,1961,1243,1961
1134,1984,1134,1984
1080,1988,1080,1988
1516,1992,1516,1992
1505,1994,1505,1994
1886,1967,1886,1967
1266,1987,1266,1987
1318,1992,1318,1992
1218,1982,1218,1982
1819,1978,1819,1978
1848,1979,1848,1979
1694,1987,1694,1987
1838,1981,1838,1981
1734,1988,1734,1988
1897,1977,1897,1977
1204,1981,1204,1981
1192,1961,1192,1961
1531,1992,1531,1992
1524,1996,1524,1996
1383,1984,1383,1984
1413,1989,1413,1989
1438,1993,1438,1993
1136,1976,1136,1976
1083,1978,1083,1978
1214,1969,1214,1969
1212,1981,1212,1981
1226,1982,1226,1982
1306,1968,1306,1968
1315,1972,1315,1972
1294,1977,1294,1977
1285,1980,1285,1980
1073,1986,1073,1986
1065,1992,1065,1992
1481,1984,1481,1984
1491,1989,1491,1989
1318,1993,1318,1993
1277,157,1277,157
1528,165,1528,165
387,91,387,91
1426,129,1426,129
240,52,240,52
1537,172,1537,172
1533,168,1533,168
1512,182,1512,182
1438,121,1438,121
1344,47,1344,47
384,122,384,122
227,48,227,48
453,149,453,149
458,139,458,139
1463,163,1463,163
1573,102,1573,102
1462,100,1462,100
1470,135,1470,135
221,40,221,40
1327,16,1327,16
249,62,249,62
849,111,849,111
772,130,772,130
1498,139,1498,139
291,101,291,101
1311,26,1311,26
402,132,402,132
327,46,327,46
1447,139,1447,139
1498,126,1498,126
1570,182,1570,182
463,112,463,112
1337,76,1337,76
202,53,202,53
203,22,203,22
1304,15,1304,15
1632,183,1632,183
168,15,168,15
1498,147,1498,147
1474,123,1474,123
1432,120,1432,120
206,39,206,39
302,104,302,104
1335,50,1335,50
1504,116,1504,116
150,12,150,12
404,62,404,62
172,19,172,19
252,81,252,81
1490,119,1490,119
306,99,306,99
265,84,265,84
311,68,311,68
322,147,322,147
1425,144,1425,144
333,152,333,152
1667,237,1667,237
259,84,259,84
1282,165,1282,165
1476,130,1476,130
333,171,333,171
774,1,774,1
1454,166,1454,166
1581,198,1581,198
1441,153,1441,153
1150,355,1150,355
1492,169,1492,169
375,89,375,89
1142,422,1142,422
1658,423,1658,423
1620,274,1620,274
1483,150,1483,150
1536,204,1536,204
827,115,827,115
1560,199,1560,199
937,500,937,500
1541,198,1541,198
1572,203,1572,203
1472,111,1472,111
554,149,554,149
1151,366,1151,366
970,310,970,310
1148,413,1148,413
763,474,763,474
1131,574,1131,574
722,653,722,653
1144,366,1144,366
1150,552,1150,552
655,420,655,420
1144,564,1144,564
936,519,936,519
943,424,943,424
1146,536,1146,536
593,177,593,177
776,706,776,706
906,571,906,571
412,229,412,229
414,223,414,223
737,684,737,684
950,543,950,543
708,490,708,490
1137,370,1137,370
896,880,896,880
990,747,990,747
382,206,382,206
1143,583,1143,583
1013,964,1013,964
1394,1264,1394,1264
1029,1015,1029,1015
1193,558,1193,558
1461,1191,1461,1191
1017,984,1017,984
1458,1243,1458,1243
1463,1209,1463,1209
1690,1351,1690,1351
891,873,891,873
1620,1274,1620,1274
1461,1222,1461,1222
1482,1211,1482,1211
1775,1204,1775,1204
1484,1242,1484,1242
1775,1205,1775,1205
1475,1191,1475,1191
1544,1222,1544,1222
1542,1229,1542,1229
1651,1298,1651,1298
1508,1202,1508,1202
1520,1248,1520,1248
1848,1257,1848,1257
767,1030,767,1030
1432,1237,1432,1237
784,940,784,940
1500,1222,1500,1222
1067,1022,1067,1022
1398,1253,1398,1253
1427,1226,1427,1226
830,929,830,929
1109,1040,1109,1040
1678,1368,1678,1368
1797,1237,1797,1237
1425,1236,1425,1236
1794,1311,1794,1311
1244,1284,1244,1284
1458,1233,1458,1233
1421,1225,1421,1225
1776,1346,1776,1346
1440,1231,1440,1231
889,964,889,964
1725,1306,1725,1306
1535,1232,1535,1232
893,972,893,972
1071,1028,1071,1028
1463,1232,1463,1232
1858,1271,1858,1271
1856,1261,1856,1261
1034,1189,1034,1189
1783,1280,1783,1280
1907,1335,1907,1335
885,1382,885,1382
1830,1286,1830,1286
878,943,878,943
1777,1226,1777,1226
1280,1350,1280,1350
1080,1049,1080,1049
1525,1222,1525,1222
1652,1240,1652,1240
1962,1367,1962,1367
1405,1346,1405,1346
1405,1350,1405,1350
1550,1227,1550,1227
1864,1371,1864,1371
1374,1387,1374,1387
1395,1380,1395,1380
1389,1379,1389,1379
1914,1920,1914,1920
1909,1926,1909,1926
1291,1967,1291,1967
1886,1483,1886,1483
1600,1989,1600,1989
1917,1370,1917,1370
1325,1360,1325,1360
1487,1224,1487,1224
1733,1299,1733,1299
1942,1910,1942,1910
1849,1336,1849,1336
1964,1376,1964,1376
1369,1962,1369,1962
1811,1401,1811,1401
1858,1497,1858,1497
1908,1475,1908,1475
1747,1382,1747,1382
1247,1969,1247,1969
1397,1990,1397,1990
1774,1304,1774,1304
1796,1373,1796,1373
1294,1381,1294,1381
1275,1986,1275,1986
1688,1987,1688,1987
1975,1888,1975,1888
1733,1382,1733,1382
1798,1987,1798,1987
1341,1965,1341,1965
1179,1986,1179,1986
1245,1358,1245,1358
1456,1991,1456,1991
1836,1966,1836,1966
1809,1803,1809,1803
1119,1975,1119,1975
1827,1964,1827,1964
1674,1969,1674,1969
1685,1994,1685,1994
1716,1978,1716,1978
1417,1996,1417,1996
1114,1979,1114,1979
1922,1946,1922,1946
1318,1992,1318,1992
1451,1985,1451,1985
1404,1987,1404,1987
1426,1994,1426,1994
1401,1974,1401,1974
1500,1987,1500,1987
1186,1966,1186,1966
1318,1993,1318,1993
1680,1967,1680,1967
1212,1981,1212,1981
1897,1977,1897,1977
1524,1996,1524,1996
1398,44,1398,44
197,51,197,51
248,52,248,52
252,53,252,53
145,10,145,10
148,12,148,12
1413,52,1413,52
157,11,157,11
161,11,161,11
175,1,175,1
172,3,172,3
154,2,154,2
151,4,151,4
280,33,280,33
141,4,141,4
136,6,136,6
1326,15,1326,15
145,5,145,5
143,1,143,1
1400,59,1400,59
1385,61,1385,61
272,34,272,34
1353,65,1353,65
242,27,242,27
1375,65,1375,65
1376,70,1376,70
1375,4,1375,4
1319,22,1319,22
154,5,154,5
1401,39,1401,39
268,37,268,37
157,4,157,4
286,78,286,78
141,9,141,9
200,10,200,10
188,13,188,13
206,4,206,4
1450,79,1450,79
1458,53,1458,53
1498,104,1498,104
552,11,552,11
212,45,212,45
268,75,268,75
261,77,261,77
1369,8,1369,8
1364,9,1364,9
172,21,172,21
1365,13,1365,13
213,16,213,16
218,16,218,16
220,20,220,20
270,82,270,82
280,85,280,85
273,85,273,85
296,87,296,87
162,17,162,17
149,21,149,21
1438,25,1438,25
202,53,202,53
265,83,265,83
155,16,155,16
165,21,165,21
364,120,364,120
383,122,383,122
565,13,565,13
291,59,291,59
223,31,223,31
219,24,219,24
1336,43,1336,43
1329,43,1329,43
211,30,211,30
1338,45,1338,45
1394,5,1394,5
1388,59,1388,59
233,23,233,23
215,24,215,24
200,47,200,47
1371,3,1371,3
213,27,213,27
1463,59,1463,59
1444,59,1444,59
226,36,226,36
238,37,238,37
569,20,569,20
253,81,253,81
259,83,259,83
213,11,213,11
211,13,211,13
821,29,821,29
1342,48,1342,48
1335,51,1335,51
1337,54,1337,54
287,107,287,107
315,99,315,99
305,99,305,99
1403,19,1403,19
1464,62,1464,62
1380,50,1380,50
1396,50,1396,50
1403,54,1403,54
1407,87,1407,87
1388,53,1388,53
1395,55,1395,55
269,58,269,58
248,60,248,60
234,48,234,48
227,49,227,49
290,80,290,80
291,86,291,86
269,86,269,86
358,128,358,128
352,130,352,130
178,5,178,5
203,33,203,33
265,77,265,77
256,78,256,78
179,27,179,27
175,31,175,31
1398,20,1398,20
1319,33,1319,33
282,81,282,81
195,45,195,45
298,83,298,83
1339,40,1339,40
222,48,222,48
1321,46,1321,46
218,50,218,50
215,54,215,54
1301,15,1301,15
199,18,199,18
197,21,197,21
187,8,187,8
182,12,182,12
207,12,207,12
888,105,888,105
238,68,238,68
1398,71,1398,71
199,45,199,45
213,2,213,2
1456,104,1456,104
1435,53,1435,53
212,18,212,18
273,52,273,52
182,3,182,3
197,5,197,5
207,11,207,11
405,90,405,90
395,94,395,94
1358,17,1358,17
885,87,885,87
237,55,237,55
239,62,239,62
1465,83,1465,83
401,89,401,89
395,90,395,90
404,93,404,93
1415,39,1415,39
1419,43,1419,43
1411,46,1411,46
1423,43,1423,43
1427,35,1427,35
1423,36,1423,36
205,24,205,24
200,28,200,28
787,106,787,106
206,30,206,30
1374,49,1374,49
1371,54,1371,54
199,57,199,57
1347,73,1347,73
209,25,209,25
1311,25,1311,25
1317,27,1317,27
185,10,185,10
296,78,296,78
343,105,343,105
293,78,293,78
347,106,347,106
344,109,344,109
1436,69,1436,69
1428,69,1428,69
1362,15,1362,15
255,56,255,56
261,57,261,57
243,61,243,61
1439,54,1439,54
234,53,234,53
1463,55,1463,55
1385,48,1385,48
1501,97,1501,97
1506,103,1506,103
1472,107,1472,107
1472,111,1472,111
203,7,203,7
235,63,235,63
477,98,477,98
1478,112,1478,112
1477,115,1477,115
1473,118,1473,118
315,133,315,133
230,28,230,28
226,29,226,29
433,102,433,102
326,76,326,76
1367,52,1367,52
1460,67,1460,67
619,95,619,95
203,58,203,58
267,48,267,48
302,136,302,136
315,141,315,141
273,47,273,47
832,89,832,89
839,83,839,83
221,39,221,39
238,42,238,42
215,46,215,46
1437,73,1437,73
250,63,250,63
268,63,268,63
261,66,261,66
469,111,469,111
293,89,293,89
336,98,336,98
340,100,340,100
1401,81,1401,81
1393,83,1393,83
1408,83,1408,83
391,100,391,100
400,101,400,101
1382,74,1382,74
1396,77,1396,77
1402,77,1402,77
1460,71,1460,71
1445,72,1445,72
387,92,387,92
382,92,382,92
1381,45,1381,45
1444,76,1444,76
772,130,772,130
776,132,776,132
1314,31,1314,31
839,88,839,88
304,78,304,78
300,78,300,78
234,39,234,39
227,47,227,47
278,55,278,55
208,33,208,33
185,34,185,34
787,97,787,97
387,87,387,87
301,57,301,57
1366,57,1366,57
275,75,275,75
1361,56,1361,56
279,74,279,74
362,100,362,100
384,101,384,101
1464,88,1464,88
1377,60,1377,60
1464,91,1464,91
1362,61,1362,61
1355,60,1355,60
319,84,319,84
1359,62,1359,62
329,81,329,81
1390,65,1390,65
1382,65,1382,65
1390,69,1390,69
325,80,325,80
265,65,265,65
319,124,319,124
266,71,266,71
887,101,887,101
890,88,890,88
295,117,295,117
1462,112,1462,112
1466,118,1466,118
1451,118,1451,118
310,114,310,114
307,116,307,116
311,118,311,118
311,93,311,93
302,93,302,93
1459,96,1459,96
1460,99,1460,99
646,116,646,116
642,122,642,122
645,126,645,126
1415,97,1415,97
1412,101,1412,101
849,114,849,114
1458,82,1458,82
1504,89,1504,89
617,69,617,69
298,114,298,114
1411,90,1411,90
299,109,299,109
481,107,481,107
346,115,346,115
339,117,339,117
847,108,847,108
1459,109,1459,109
340,95,340,95
1463,120,1463,120
1448,121,1448,121
1463,126,1463,126
398,88,398,88
390,90,390,90
1452,113,1452,113
284,64,284,64
283,95,283,95
400,94,400,94
322,107,322,107
278,96,278,96
287,100,287,100
1343,74,1343,74
277,88,277,88
289,89,289,89
280,93,280,93
366,113,366,113
1439,134,1439,134
333,83,333,83
351,111,351,111
338,84,338,84
1279,132,1279,132
402,108,402,108
370,120,370,120
1487,127,1487,127
632,91,632,91
391,95,391,95
498,122,498,122
497,126,497,126
1429,128,1429,128
1420,129,1420,129
1427,133,1427,133
1434,134,1434,134
274,65,274,65
271,66,271,66
280,69,280,69
274,69,274,69
324,87,324,87
301,89,301,89
319,114,319,114
386,97,386,97
337,103,337,103
1417,113,1417,113
1411,113,1411,113
366,103,366,103
1414,116,1414,116
461,106,461,106
300,96,300,96
320,99,320,99
256,49,256,49
312,101,312,101
1441,157,1441,157
251,49,251,49
1463,159,1463,159
464,111,464,111
353,72,353,72
255,53,255,53
332,76,332,76
258,55,258,55
308,109,308,109
313,109,313,109
304,110,304,110
1411,95,1411,95
1415,106,1415,106
1410,109,1410,109
331,103,331,103
1469,90,1469,90
311,156,311,156
1429,66,1429,66
1488,96,1488,96
240,56,240,56
251,58,251,58
1455,125,1455,125
1459,125,1459,125
402,131,402,131
437,109,437,109
378,121,378,121
643,113,643,113
302,103,302,103
411,140,411,140
1516,122,1516,122
1512,122,1512,122
1517,127,1517,127
1277,155,1277,155
1456,136,1456,136
347,111,347,111
400,154,400,154
829,119,829,119
310,124,310,124
299,127,299,127
288,95,288,95
297,100,297,100
291,102,291,102
1421,123,1421,123
1272,153,1272,153
1283,157,1283,157
1271,158,1271,158
892,102,892,102
487,135,487,135
297,138,297,138
299,142,299,142
1282,126,1282,126
320,88,320,88
403,85,403,85
1447,139,1447,139
769,142,769,142
1502,128,1502,128
483,135,483,135
286,121,286,121
289,125,289,125
476,135,476,135
1503,116,1503,116
1500,118,1500,118
784,112,784,112
439,147,439,147
1500,113,1500,113
1512,117,1512,117
605,98,605,98
1280,140,1280,140
305,128,305,128
310,130,310,130
306,134,306,134
1312,135,1312,135
1443,137,1443,137
1452,138,1452,138
1466,140,1466,140
1442,141,1442,141
325,146,325,146
407,147,407,147
1510,108,1510,108
778,126,778,126
1523,127,1523,127
1301,135,1301,135
1482,119,1482,119
1482,128,1482,128
1485,134,1485,134
827,114,827,114
387,113,387,113
1434,128,1434,128
1417,130,1417,130
648,141,648,141
1277,128,1277,128
1435,149,1435,149
1496,140,1496,140
1489,119,1489,119
1474,124,1474,124
1498,125,1498,125
1490,125,1490,125
320,152,320,152
324,152,324,152
1452,120,1452,120
1455,121,1455,121
313,136,313,136
322,141,322,141
1319,156,1319,156
327,140,327,140
1482,115,1482,115
1496,116,1496,116
448,149,448,149
342,122,342,122
781,119,781,119
1422,140,1422,140
1433,142,1433,142
1430,142,1430,142
350,116,350,116
1413,111,1413,111
1418,117,1418,117
1294,153,1294,153
1286,145,1286,145
586,166,586,166
1470,155,1470,155
1467,125,1467,125
1425,137,1425,137
469,137,469,137
474,139,474,139
458,141,458,141
296,128,296,128
1460,163,1460,163
407,124,407,124
407,125,407,125
621,99,621,99
312,169,312,169
304,168,304,168
405,154,405,154
416,155,416,155
316,128,316,128
321,129,321,129
319,134,319,134
323,135,323,135
1462,139,1462,139
1319,143,1319,143
514,136,514,136
1477,144,1477,144
399,135,399,135
1497,145,1497,145
1477,149,1477,149
1482,149,1482,149
1457,128,1457,128
1454,131,1454,131
1460,132,1460,132
1450,134,1450,134
1463,135,1463,135
625,109,625,109
518,139,518,139
1457,151,1457,151
299,121,299,121
1528,132,1528,132
1526,137,1526,137
1445,133,1445,133
1467,134,1467,134
767,170,767,170
394,161,394,161
398,160,398,160
1426,145,1426,145
1324,148,1324,148
1476,130,1476,130
1490,134,1490,134
389,161,389,161
1478,120,1478,120
1481,123,1481,123
1431,129,1431,129
445,131,445,131
447,135,447,135
1482,143,1482,143
650,144,650,144
334,160,334,160
1441,153,1441,153
1465,156,1465,156
1459,158,1459,158
458,133,458,133
1542,171,1542,171
1492,143,1492,143
1530,171,1530,171
1537,171,1537,171
1470,145,1470,145
1487,150,1487,150
1278,160,1278,160
1274,163,1274,163
1286,164,1286,164
1281,166,1281,166
1276,167,1276,167
1281,144,1281,144
287,146,287,146
294,148,294,148
288,150,288,150
1442,147,1442,147
1460,150,1460,150
1501,150,1501,150
1433,120,1433,120
1438,121,1438,121
1511,167,1511,167
1502,173,1502,173
332,170,332,170
561,168,561,168
1431,150,1431,150
405,144,405,144
453,148,453,148
488,142,488,142
1456,159,1456,159
1445,159,1445,159
1454,166,1454,166
568,173,568,173
330,146,330,146
1489,139,1489,139
479,141,479,141
1300,139,1300,139
1314,138,1314,138
333,151,333,151
336,158,336,158
661,154,661,154
1524,171,1524,171
1514,173,1514,173
1503,159,1503,159
1445,147,1445,147
311,148,311,148
323,148,323,148
327,150,327,150
1436,153,1436,153
912,184,912,184
859,156,859,156
1492,153,1492,153
1477,158,1477,158
1534,162,1534,162
1537,166,1537,166
437,151,437,151
872,186,872,186
299,160,299,160
311,164,311,164
295,163,295,163
1501,164,1501,164
316,166,316,166
1471,160,1471,160
1487,163,1487,163
302,151,302,151
1495,163,1495,163
1486,166,1486,166
1277,137,1277,137
1491,176,1491,176
298,168,298,168
372,189,372,189
1622,193,1622,193
1647,196,1647,196
878,181,878,181
1544,180,1544,180
371,183,371,183
367,187,367,187
1522,161,1522,161
1301,181,1301,181
1297,182,1297,182
297,155,297,155
292,156,292,156
1570,182,1570,182
1566,182,1566,182
1520,164,1520,164
1515,187,1515,187
1521,191,1521,191
373,201,373,201
1496,168,1496,168
1487,174,1487,174
1498,160,1498,160
1482,162,1482,162
500,180,500,180
1519,186,1519,186
1451,152,1451,152
1323,161,1323,161
1320,164,1320,164
1336,166,1336,166
1338,171,1338,171
1508,161,1508,161
1512,194,1512,194
1533,177,1533,177
841,187,841,187
1460,172,1460,172
914,198,914,198
1492,197,1492,197
1334,171,1334,171
1520,178,1520,178
1519,183,1519,183
1504,183,1504,183
1454,171,1454,171
401,187,401,187
406,188,406,188
393,189,393,189
398,190,398,190
1525,185,1525,185
1524,190,1524,190
1513,190,1513,190
383,215,383,215
366,183,366,183
1534,183,1534,183
1530,184,1530,184
1543,185,1543,185
1534,188,1534,188
1530,189,1530,189
1287,173,1287,173
410,198,410,198
1652,201,1652,201
1678,204,1678,204
1508,175,1508,175
1344,177,1344,177
1547,193,1547,193
1537,196,1537,196
1541,199,1541,199
1290,168,1290,168
1294,173,1294,173
1538,177,1538,177
1506,168,1506,168
1518,168,1518,168
898,199,898,199
911,177,911,177
1508,187,1508,187
391,166,391,166
845,188,845,188
1528,177,1528,177
1514,178,1514,178
1507,180,1507,180
1512,181,1512,181
1491,171,1491,171
1477,173,1477,173
1470,175,1470,175
1473,176,1473,176
1479,177,1479,177
1629,207,1629,207
400,208,400,208
518,188,518,188
772,175,772,175
767,178,767,178
1527,203,1527,203
1554,196,1554,196
1566,194,1566,194
1574,194,1574,194
1570,195,1570,195
1559,197,1559,197
913,193,913,193
919,196,919,196
1616,196,1616,196
593,176,593,176
596,182,596,182
408,203,408,203
389,179,389,179
399,183,399,183
631,209,631,209
401,200,401,200
406,201,406,201
397,202,397,202
1677,199,1677,199
609,214,609,214
611,228,611,228
1537,200,1537,200
1554,185,1554,185
1538,188,1538,188
1544,191,1544,191
405,215,405,215
409,217,409,217
414,218,414,218
390,217,390,217
406,219,406,219
1683,192,1683,192
1682,199,1682,199
843,196,843,196
404,193,404,193
395,193,395,193
397,210,397,210
402,212,402,212
623,220,623,220
1549,205,1549,205
369,199,369,199
408,207,408,207
1495,185,1495,185
1480,187,1480,187
1516,195,1516,195
605,199,605,199
392,185,392,185
396,186,396,186
369,195,369,195
1568,199,1568,199
1578,201,1578,201
421,217,421,217
1562,192,1562,192
1580,197,1580,197
905,207,905,207
384,223,384,223
576,236,576,236
385,232,385,232
643,232,643,232
377,218,377,218
380,222,380,222
1589,247,1589,247
382,226,382,226
1574,201,1574,201
1571,203,1571,203
412,222,412,222
1596,247,1596,247
386,218,386,218
384,224,384,224
1581,233,1581,233
1587,235,1587,235
919,249,919,249
397,224,397,224
409,225,409,225
412,230,412,230
571,244,571,244
575,245,575,245
565,249,565,249
608,247,608,247
958,254,958,254
617,251,617,251
559,255,559,255
920,264,920,264
925,270,925,270
599,240,599,240
957,263,957,263
1585,241,1585,241
607,264,607,264
617,269,617,269
920,272,920,272
919,279,919,279
1699,303,1699,303
923,283,923,283
568,252,568,252
1638,280,1638,280
1659,289,1659,289
914,262,914,262
553,287,553,287
1661,297,1661,297
1658,301,1658,301
1665,303,1665,303
1650,304,1650,304
1618,278,1618,278
960,259,960,259
607,273,607,273
612,275,612,275
563,263,563,263
1657,295,1657,295
955,296,955,296
1629,280,1629,280
1630,287,1630,287
601,282,601,282
613,313,613,313
1634,279,1634,279
1630,296,1630,296
1639,295,1639,295
1645,298,1645,298
1636,299,1636,299
1641,300,1641,300
1636,276,1636,276
959,296,959,296
609,286,609,286
957,288,957,288
1642,291,1642,291
1638,291,1638,291
1647,292,1647,292
1634,293,1634,293
1628,298,1628,298
1656,313,1656,313
560,283,560,283
1639,306,1639,306
557,288,557,288
557,298,557,298
576,346,576,346
1704,305,1704,305
918,286,918,286
914,287,914,287
1678,357,1678,357
556,315,556,315
560,318,560,318
1640,287,1640,287
1627,290,1627,290
1625,294,1625,294
1640,317,1640,317
1665,316,1665,316
962,306,962,306
612,321,612,321
970,310,970,310
633,338,633,338
609,320,609,320
611,324,611,324
526,331,526,331
560,318,560,318
1636,315,1636,315
559,313,559,313
1141,360,1141,360
1146,362,1146,362
1154,363,1154,363
1144,366,1144,366
657,352,657,352
616,324,616,324
581,334,581,334
524,320,524,320
531,325,531,325
528,327,528,327
624,339,624,339
641,334,641,334
557,320,557,320
513,351,513,351
528,336,528,336
532,337,532,337
536,337,536,337
488,363,488,363
636,386,636,386
655,386,655,386
1150,364,1150,364
1632,304,1632,304
1636,311,1636,311
618,332,618,332
613,335,613,335
518,352,518,352
523,355,523,355
516,357,516,357
520,358,520,358
